document_number,comment_id,category,agency
2025-14519,DOE-HQ-2025-0207-0122,Ordinary Citizen,Energy Department
2025-14519,DOE-HQ-2025-0207-0123,Ordinary Citizen,Energy Department
2025-14519,DOE-HQ-2025-0207-0125,Ordinary Citizen,Energy Department
2025-14519,DOE-HQ-2025-0207-0126,Ordinary Citizen,Energy Department
2025-14519,DOE-HQ-2025-0207-0127,Ordinary Citizen,Energy Department
2025-14519,DOE-HQ-2025-0207-0120,Ordinary Citizen,Energy Department
2025-14519,DOE-HQ-2025-0207-0128,Ordinary Citizen,Energy Department
2025-14519,DOE-HQ-2025-0207-0129,Ordinary Citizen,Energy Department
2025-14519,DOE-HQ-2025-0207-0116,Academic/Industry/Expert (incl. small/local business),Energy Department
2025-14519,DOE-HQ-2025-0207-0130,Academic/Industry/Expert (incl. small/local business),Energy Department
2025-14519,DOE-HQ-2025-0207-0131,Ordinary Citizen,Energy Department
2025-14519,DOE-HQ-2025-0207-0132,Academic/Industry/Expert (incl. small/local business),Energy Department
2025-14519,DOE-HQ-2025-0207-0136,Ordinary Citizen,Energy Department
2025-14519,DOE-HQ-2025-0207-0137,Ordinary Citizen,Energy Department
2025-14519,DOE-HQ-2025-0207-0138,Academic/Industry/Expert (incl. small/local business),Energy Department
2025-14519,DOE-HQ-2025-0207-0139,Academic/Industry/Expert (incl. small/local business),Energy Department
2025-14519,DOE-HQ-2025-0207-0140,Academic/Industry/Expert (incl. small/local business),Energy Department
2025-14519,DOE-HQ-2025-0207-0124,Ordinary Citizen,Energy Department
2025-14519,DOE-HQ-2025-0207-0141,Academic/Industry/Expert (incl. small/local business),Energy Department
2025-14519,DOE-HQ-2025-0207-0133,Academic/Industry/Expert (incl. small/local business),Energy Department
2025-14519,DOE-HQ-2025-0207-0134,Academic/Industry/Expert (incl. small/local business),Energy Department
2025-14519,DOE-HQ-2025-0207-0135,Academic/Industry/Expert (incl. small/local business),Energy Department
2025-14519,DOE-HQ-2025-0207-0142,Academic/Industry/Expert (incl. small/local business),Energy Department
2025-14519,DOE-HQ-2025-0207-0143,Academic/Industry/Expert (incl. small/local business),Energy Department
2025-14519,DOE-HQ-2025-0207-0144,Ordinary Citizen,Energy Department
2025-14519,DOE-HQ-2025-0207-0145,Academic/Industry/Expert (incl. small/local business),Energy Department
2025-14519,DOE-HQ-2025-0207-0147,Academic/Industry/Expert (incl. small/local business),Energy Department
2025-14519,DOE-HQ-2025-0207-0148,Academic/Industry/Expert (incl. small/local business),Energy Department
2025-14519,DOE-HQ-2025-0207-0150,Academic/Industry/Expert (incl. small/local business),Energy Department
2025-14519,DOE-HQ-2025-0207-0151,Academic/Industry/Expert (incl. small/local business),Energy Department
2025-14519,DOE-HQ-2025-0207-0153,Academic/Industry/Expert (incl. small/local business),Energy Department
2025-14519,DOE-HQ-2025-0207-0155,Academic/Industry/Expert (incl. small/local business),Energy Department
2025-14519,DOE-HQ-2025-0207-0156,Ordinary Citizen,Energy Department
2025-14519,DOE-HQ-2025-0207-0158,Academic/Industry/Expert (incl. small/local business),Energy Department
2025-14519,DOE-HQ-2025-0207-0159,Ordinary Citizen,Energy Department
2025-14519,DOE-HQ-2025-0207-0160,Ordinary Citizen,Energy Department
2025-14519,DOE-HQ-2025-0207-0152,Academic/Industry/Expert (incl. small/local business),Energy Department
2025-14519,DOE-HQ-2025-0207-0161,Academic/Industry/Expert (incl. small/local business),Energy Department
2025-14519,DOE-HQ-2025-0207-0154,Academic/Industry/Expert (incl. small/local business),Energy Department
2025-14519,DOE-HQ-2025-0207-0162,Academic/Industry/Expert (incl. small/local business),Energy Department
2025-14519,DOE-HQ-2025-0207-0163,Academic/Industry/Expert (incl. small/local business),Energy Department
2025-14519,DOE-HQ-2025-0207-0157,Academic/Industry/Expert (incl. small/local business),Energy Department
2025-14519,DOE-HQ-2025-0207-0165,Academic/Industry/Expert (incl. small/local business),Energy Department
2025-14519,DOE-HQ-2025-0207-0166,Ordinary Citizen,Energy Department
2025-14519,DOE-HQ-2025-0207-0167,Academic/Industry/Expert (incl. small/local business),Energy Department
2025-14519,DOE-HQ-2025-0207-0170,Ordinary Citizen,Energy Department
2025-14519,DOE-HQ-2025-0207-0171,Ordinary Citizen,Energy Department
2025-14519,DOE-HQ-2025-0207-0172,Ordinary Citizen,Energy Department
2025-14519,DOE-HQ-2025-0207-0164,Academic/Industry/Expert (incl. small/local business),Energy Department
2025-14519,DOE-HQ-2025-0207-0149,Academic/Industry/Expert (incl. small/local business),Energy Department
2025-14519,DOE-HQ-2025-0207-0175,Ordinary Citizen,Energy Department
2025-14519,DOE-HQ-2025-0207-0176,Ordinary Citizen,Energy Department
2025-14519,DOE-HQ-2025-0207-0168,Academic/Industry/Expert (incl. small/local business),Energy Department
2025-14519,DOE-HQ-2025-0207-0169,Academic/Industry/Expert (incl. small/local business),Energy Department
2025-14519,DOE-HQ-2025-0207-0177,Ordinary Citizen,Energy Department
2025-14519,DOE-HQ-2025-0207-0178,Academic/Industry/Expert (incl. small/local business),Energy Department
2025-14519,DOE-HQ-2025-0207-0179,Ordinary Citizen,Energy Department
2025-14519,DOE-HQ-2025-0207-0180,Academic/Industry/Expert (incl. small/local business),Energy Department
2025-14519,DOE-HQ-2025-0207-0181,Academic/Industry/Expert (incl. small/local business),Energy Department
2025-14519,DOE-HQ-2025-0207-0173,Academic/Industry/Expert (incl. small/local business),Energy Department
2025-14519,DOE-HQ-2025-0207-0182,Academic/Industry/Expert (incl. small/local business),Energy Department
2025-14519,DOE-HQ-2025-0207-0183,Ordinary Citizen,Energy Department
2025-14519,DOE-HQ-2025-0207-0184,Academic/Industry/Expert (incl. small/local business),Energy Department
2025-14519,DOE-HQ-2025-0207-0185,Ordinary Citizen,Energy Department
2025-14519,DOE-HQ-2025-0207-0186,Ordinary Citizen,Energy Department
2025-14519,DOE-HQ-2025-0207-0189,Ordinary Citizen,Energy Department
2025-14519,DOE-HQ-2025-0207-0192,Academic/Industry/Expert (incl. small/local business),Energy Department
2025-14519,DOE-HQ-2025-0207-0193,Ordinary Citizen,Energy Department
2025-14519,DOE-HQ-2025-0207-0194,Academic/Industry/Expert (incl. small/local business),Energy Department
2025-14519,DOE-HQ-2025-0207-0195,Ordinary Citizen,Energy Department
2025-14519,DOE-HQ-2025-0207-0196,Ordinary Citizen,Energy Department
2025-14519,DOE-HQ-2025-0207-0187,Academic/Industry/Expert (incl. small/local business),Energy Department
2025-14519,DOE-HQ-2025-0207-0191,Academic/Industry/Expert (incl. small/local business),Energy Department
2025-14519,DOE-HQ-2025-0207-0198,Ordinary Citizen,Energy Department
2025-14519,DOE-HQ-2025-0207-0199,Academic/Industry/Expert (incl. small/local business),Energy Department
2025-14519,DOE-HQ-2025-0207-0200,Ordinary Citizen,Energy Department
2025-14519,DOE-HQ-2025-0207-0201,Ordinary Citizen,Energy Department
2025-14519,DOE-HQ-2025-0207-0146,Undecided/Anonymous,Energy Department
2025-14519,DOE-HQ-2025-0207-0174,Undecided/Anonymous,Energy Department
2025-14519,DOE-HQ-2025-0207-0197,Academic/Industry/Expert (incl. small/local business),Energy Department
2025-14519,DOE-HQ-2025-0207-0202,Academic/Industry/Expert (incl. small/local business),Energy Department
2025-14519,DOE-HQ-2025-0207-0203,Academic/Industry/Expert (incl. small/local business),Energy Department
2025-14519,DOE-HQ-2025-0207-0204,Academic/Industry/Expert (incl. small/local business),Energy Department
2025-14519,DOE-HQ-2025-0207-0205,Ordinary Citizen,Energy Department
2025-14519,DOE-HQ-2025-0207-0207,Academic/Industry/Expert (incl. small/local business),Energy Department
2025-14519,DOE-HQ-2025-0207-0208,Ordinary Citizen,Energy Department
2025-14519,DOE-HQ-2025-0207-0188,Academic/Industry/Expert (incl. small/local business),Energy Department
2025-14519,DOE-HQ-2025-0207-0209,Academic/Industry/Expert (incl. small/local business),Energy Department
2025-14519,DOE-HQ-2025-0207-0211,Ordinary Citizen,Energy Department
2025-14519,DOE-HQ-2025-0207-0212,Organization/Corporation,Energy Department
2025-14519,DOE-HQ-2025-0207-0213,Academic/Industry/Expert (incl. small/local business),Energy Department
2025-14519,DOE-HQ-2025-0207-0206,Organization/Corporation,Energy Department
2025-14519,DOE-HQ-2025-0207-0214,Academic/Industry/Expert (incl. small/local business),Energy Department
2025-14519,DOE-HQ-2025-0207-0215,Academic/Industry/Expert (incl. small/local business),Energy Department
2025-14519,DOE-HQ-2025-0207-0216,Academic/Industry/Expert (incl. small/local business),Energy Department
2025-14519,DOE-HQ-2025-0207-0217,Academic/Industry/Expert (incl. small/local business),Energy Department
2025-14519,DOE-HQ-2025-0207-0190,Academic/Industry/Expert (incl. small/local business),Energy Department
2025-14519,DOE-HQ-2025-0207-0210,Academic/Industry/Expert (incl. small/local business),Energy Department
2025-14519,DOE-HQ-2025-0207-0218,Academic/Industry/Expert (incl. small/local business),Energy Department
2025-14519,DOE-HQ-2025-0207-0219,Academic/Industry/Expert (incl. small/local business),Energy Department
2025-14519,DOE-HQ-2025-0207-0221,Ordinary Citizen,Energy Department
2025-14519,DOE-HQ-2025-0207-0222,Academic/Industry/Expert (incl. small/local business),Energy Department
2025-14519,DOE-HQ-2025-0207-0223,Academic/Industry/Expert (incl. small/local business),Energy Department
2025-14519,DOE-HQ-2025-0207-0224,Academic/Industry/Expert (incl. small/local business),Energy Department
2025-14519,DOE-HQ-2025-0207-0225,Ordinary Citizen,Energy Department
2025-14519,DOE-HQ-2025-0207-0226,Ordinary Citizen,Energy Department
2025-14519,DOE-HQ-2025-0207-0227,Ordinary Citizen,Energy Department
2025-14519,DOE-HQ-2025-0207-0228,Ordinary Citizen,Energy Department
2025-14519,DOE-HQ-2025-0207-0229,Academic/Industry/Expert (incl. small/local business),Energy Department
2025-14519,DOE-HQ-2025-0207-0220,Academic/Industry/Expert (incl. small/local business),Energy Department
2025-14519,DOE-HQ-2025-0207-0230,Ordinary Citizen,Energy Department
2025-14519,DOE-HQ-2025-0207-0231,Academic/Industry/Expert (incl. small/local business),Energy Department
2025-14519,DOE-HQ-2025-0207-0232,Ordinary Citizen,Energy Department
2025-14519,DOE-HQ-2025-0207-0234,Academic/Industry/Expert (incl. small/local business),Energy Department
2025-14519,DOE-HQ-2025-0207-0235,Academic/Industry/Expert (incl. small/local business),Energy Department
2025-14519,DOE-HQ-2025-0207-0236,Ordinary Citizen,Energy Department
2025-14519,DOE-HQ-2025-0207-0237,Ordinary Citizen,Energy Department
2025-14519,DOE-HQ-2025-0207-0238,Ordinary Citizen,Energy Department
2025-14519,DOE-HQ-2025-0207-0239,Ordinary Citizen,Energy Department
2025-14519,DOE-HQ-2025-0207-0240,Ordinary Citizen,Energy Department
2025-14519,DOE-HQ-2025-0207-0242,Ordinary Citizen,Energy Department
2025-14519,DOE-HQ-2025-0207-0233,Ordinary Citizen,Energy Department
2025-14519,DOE-HQ-2025-0207-0245,Ordinary Citizen,Energy Department
2025-14519,DOE-HQ-2025-0207-0246,Academic/Industry/Expert (incl. small/local business),Energy Department
2025-14519,DOE-HQ-2025-0207-0247,Ordinary Citizen,Energy Department
2025-14519,DOE-HQ-2025-0207-0248,Academic/Industry/Expert (incl. small/local business),Energy Department
2025-14519,DOE-HQ-2025-0207-0249,Academic/Industry/Expert (incl. small/local business),Energy Department
2025-14519,DOE-HQ-2025-0207-0241,Academic/Industry/Expert (incl. small/local business),Energy Department
2025-14519,DOE-HQ-2025-0207-0250,Academic/Industry/Expert (incl. small/local business),Energy Department
2025-14519,DOE-HQ-2025-0207-0251,Academic/Industry/Expert (incl. small/local business),Energy Department
2025-14519,DOE-HQ-2025-0207-0244,Academic/Industry/Expert (incl. small/local business),Energy Department
2025-14519,DOE-HQ-2025-0207-0252,Ordinary Citizen,Energy Department
2025-14519,DOE-HQ-2025-0207-0253,Ordinary Citizen,Energy Department
2025-14519,DOE-HQ-2025-0207-0254,Ordinary Citizen,Energy Department
2025-14519,DOE-HQ-2025-0207-0255,Ordinary Citizen,Energy Department
2025-14519,DOE-HQ-2025-0207-0256,Ordinary Citizen,Energy Department
2025-14519,DOE-HQ-2025-0207-0258,Ordinary Citizen,Energy Department
2025-14519,DOE-HQ-2025-0207-0259,Academic/Industry/Expert (incl. small/local business),Energy Department
2025-14519,DOE-HQ-2025-0207-0260,Undecided/Anonymous,Energy Department
2025-14519,DOE-HQ-2025-0207-0261,Ordinary Citizen,Energy Department
2025-14519,DOE-HQ-2025-0207-0262,Academic/Industry/Expert (incl. small/local business),Energy Department
2025-14519,DOE-HQ-2025-0207-0263,Ordinary Citizen,Energy Department
2025-14519,DOE-HQ-2025-0207-0264,Academic/Industry/Expert (incl. small/local business),Energy Department
2025-14519,DOE-HQ-2025-0207-0265,Ordinary Citizen,Energy Department
2025-14519,DOE-HQ-2025-0207-0257,Academic/Industry/Expert (incl. small/local business),Energy Department
2025-14519,DOE-HQ-2025-0207-0267,Academic/Industry/Expert (incl. small/local business),Energy Department
2025-14519,DOE-HQ-2025-0207-0268,Academic/Industry/Expert (incl. small/local business),Energy Department
2025-14519,DOE-HQ-2025-0207-0269,Ordinary Citizen,Energy Department
2025-14519,DOE-HQ-2025-0207-0271,Ordinary Citizen,Energy Department
2025-14519,DOE-HQ-2025-0207-0272,Ordinary Citizen,Energy Department
2025-14519,DOE-HQ-2025-0207-0273,Academic/Industry/Expert (incl. small/local business),Energy Department
2025-14519,DOE-HQ-2025-0207-0274,Ordinary Citizen,Energy Department
2025-14519,DOE-HQ-2025-0207-0266,Academic/Industry/Expert (incl. small/local business),Energy Department
2025-14519,DOE-HQ-2025-0207-0243,Ordinary Citizen,Energy Department
2025-14519,DOE-HQ-2025-0207-0275,Ordinary Citizen,Energy Department
2025-14519,DOE-HQ-2025-0207-0276,Ordinary Citizen,Energy Department
2025-14519,DOE-HQ-2025-0207-0278,Ordinary Citizen,Energy Department
2025-14519,DOE-HQ-2025-0207-0279,Academic/Industry/Expert (incl. small/local business),Energy Department
2025-14519,DOE-HQ-2025-0207-0280,Academic/Industry/Expert (incl. small/local business),Energy Department
2025-14519,DOE-HQ-2025-0207-0281,Ordinary Citizen,Energy Department
2025-14519,DOE-HQ-2025-0207-0282,Academic/Industry/Expert (incl. small/local business),Energy Department
2025-14519,DOE-HQ-2025-0207-0283,Ordinary Citizen,Energy Department
2025-14519,DOE-HQ-2025-0207-0284,Ordinary Citizen,Energy Department
2025-14519,DOE-HQ-2025-0207-0285,Academic/Industry/Expert (incl. small/local business),Energy Department
2025-14519,DOE-HQ-2025-0207-0277,Ordinary Citizen,Energy Department
2025-14519,DOE-HQ-2025-0207-0286,Academic/Industry/Expert (incl. small/local business),Energy Department
2025-14519,DOE-HQ-2025-0207-0287,Academic/Industry/Expert (incl. small/local business),Energy Department
2025-14519,DOE-HQ-2025-0207-0290,Academic/Industry/Expert (incl. small/local business),Energy Department
2025-14519,DOE-HQ-2025-0207-0291,Academic/Industry/Expert (incl. small/local business),Energy Department
2025-14519,DOE-HQ-2025-0207-0292,Academic/Industry/Expert (incl. small/local business),Energy Department
2025-14519,DOE-HQ-2025-0207-0294,Ordinary Citizen,Energy Department
2025-14519,DOE-HQ-2025-0207-0270,Academic/Industry/Expert (incl. small/local business),Energy Department
2025-14519,DOE-HQ-2025-0207-0295,Academic/Industry/Expert (incl. small/local business),Energy Department
2025-14519,DOE-HQ-2025-0207-0296,Academic/Industry/Expert (incl. small/local business),Energy Department
2025-14519,DOE-HQ-2025-0207-0289,Academic/Industry/Expert (incl. small/local business),Energy Department
2025-14519,DOE-HQ-2025-0207-0297,Ordinary Citizen,Energy Department
2025-14519,DOE-HQ-2025-0207-0298,Ordinary Citizen,Energy Department
2025-14519,DOE-HQ-2025-0207-0299,Ordinary Citizen,Energy Department
2025-14519,DOE-HQ-2025-0207-0293,Academic/Industry/Expert (incl. small/local business),Energy Department
2025-14519,DOE-HQ-2025-0207-0300,Organization/Corporation,Energy Department
2025-14519,DOE-HQ-2025-0207-0301,Ordinary Citizen,Energy Department
2025-14519,DOE-HQ-2025-0207-0302,Ordinary Citizen,Energy Department
2025-14519,DOE-HQ-2025-0207-0303,Academic/Industry/Expert (incl. small/local business),Energy Department
2025-14519,DOE-HQ-2025-0207-0304,Ordinary Citizen,Energy Department
2025-14519,DOE-HQ-2025-0207-0305,Academic/Industry/Expert (incl. small/local business),Energy Department
2025-14519,DOE-HQ-2025-0207-0306,Ordinary Citizen,Energy Department
2025-14519,DOE-HQ-2025-0207-0307,Ordinary Citizen,Energy Department
2025-14519,DOE-HQ-2025-0207-0308,Ordinary Citizen,Energy Department
2025-14519,DOE-HQ-2025-0207-0309,Ordinary Citizen,Energy Department
2025-14519,DOE-HQ-2025-0207-0310,Ordinary Citizen,Energy Department
2025-14519,DOE-HQ-2025-0207-0311,Ordinary Citizen,Energy Department
2025-14519,DOE-HQ-2025-0207-0312,Academic/Industry/Expert (incl. small/local business),Energy Department
2025-14519,DOE-HQ-2025-0207-0313,Academic/Industry/Expert (incl. small/local business),Energy Department
2025-14519,DOE-HQ-2025-0207-0314,Academic/Industry/Expert (incl. small/local business),Energy Department
