document_number,title,agency,publication_date,comment_url,comments_close_on,regs_document_id,comment_count,source
2020-07387,Petition for Waiver of Compliance,"Transportation Department, Federal Railroad Administration",2020-04-08,https://www.regulations.gov/commenton/FRA-2010-0181-0010,,FRA-2010-0181-0010,0,federalregister
2020-07384,Notice of Application for Approval of Discontinuance or Modification of a Railroad Signal System,"Transportation Department, Federal Railroad Administration",2020-04-08,https://www.regulations.gov/commenton/FRA-2020-0029-0003,,FRA-2020-0029-0003,1,federalregister
2020-07382,Agency Information Collection Activities; Submission to the Office of Management and Budget for Review and Approval; Injurious Wildlife; Importation Certification for Live Fish and Fish Eggs,"Interior Department, Fish and Wildlife Service",2020-04-08,,2020-05-08,,0,federalregister
2020-07351,National Register of Historic Places; Notification of Pending Nominations and Related Actions,"Interior Department, National Park Service",2020-04-08,,2020-04-23,,0,federalregister
2020-07329,Information Collection Request Submittal to OMB for Review and Approval; Comment Request; Evaluating End User Satisfaction of EPA's Research Products (New),Environmental Protection Agency,2020-04-08,,2020-05-08,EPA-HQ-ORD-2018-0774-0004,0,federalregister
2020-05923,Guidance Involving Hybrid Arrangements and the Allocation of Deductions Attributable to Certain Disqualified Payments Under Section 951A (Global Intangible Low-Taxed Income),"Treasury Department, Internal Revenue Service",2020-04-08,https://www.regulations.gov/commenton/IRS-2020-0004-0001,,IRS-2020-0004-0001,4,federalregister
2020-07368,Hazardous Materials: Notice of Applications for New Special Permits,"Transportation Department, Pipeline and Hazardous Materials Safety Administration",2020-04-08,https://www.regulations.gov/commenton/PHMSA-2013-0008-0365,2020-05-08,PHMSA-2013-0008-0365,3,federalregister
2020-07369,Hazardous Materials: Notice of Applications for Modifications to Special Permits,"Transportation Department, Pipeline and Hazardous Materials Safety Administration",2020-04-08,https://www.regulations.gov/commenton/PHMSA-2013-0008-0364,2020-04-23,PHMSA-2013-0008-0364,1,federalregister
2020-07322,Unsafe and Unsound Banking Practices: Brokered Deposits Restrictions; Extension of Comment Period,Federal Deposit Insurance Corporation,2020-04-08,,2020-06-09,FDIC-2020-0035-0001,0,federalregister
2020-07354,Airworthiness Directives; Airbus Helicopters,"Transportation Department, Federal Aviation Administration",2020-04-08,https://www.regulations.gov/commenton/FAA-2020-0214-0001,2020-05-26,FAA-2020-0214-0001,1,federalregister
2020-07173,Guides Concerning the Use of Endorsements and Testimonials in Advertising; Extension of Comment Period,Federal Trade Commission,2020-04-08,,2020-06-22,FTC-2020-0017-0070,0,federalregister
2020-07163,General Provisions; Electric Bicycles,"Interior Department, National Park Service",2020-04-08,,2020-06-08,NPS-2020-0001-0001,17610,federalregister
2020-06733,Defense Federal Acquisition Regulation Supplement: Inflation Adjustment of Acquisition-Related Thresholds (DFARS Case 2019-D036),Defense Department,2020-04-08,,2020-06-08,DARS-2020-0002-0001,0,federalregister
2020-06730,"Defense Federal Acquisition Regulation Supplement: Repeal of DFARS Provision “Alternate Preservation, Packaging, and Packing” (DFARS Case 2019-D022)","Defense Department, Defense Acquisition Regulations System",2020-04-08,,2020-06-08,DARS-2019-0056-0001,0,federalregister
2020-06731,Defense Federal Acquisition Regulation Supplement: Repeal of DFARS Clause “Substitutions for Military or Federal Specifications and Standards” (DFARS Case 2019-D023),"Defense Department, Defense Acquisition Regulations System",2020-04-08,,2020-06-08,DARS-2020-0006-0001,2,federalregister
2020-07358,"Proposed Extension of Existing Collection; Comment Request; Employer's First Report of Injury or Occupational Disease (LS-202), Employer's Supplementary Report of Accident or Occupational Illness (LS-210)","Labor Department, Workers' Compensation Programs Office",2020-04-08,,2020-06-08,WCPO_FRDOC_0001-0264,1,federalregister
2020-07372,Agency Information Collection Activities: Proposed Collection; Comment Request,National Archives and Records Administration,2020-04-08,,2020-06-08,NARA_FRDOC_0001-0806,1,federalregister
2020-07380,"Southern Nuclear Operating Company, Inc., Vogtle Electric Generating Plant, Units 3 and 4; Removal of the Preoperational Passive Residual Heat Removal Heat Exchanger Natural Circulation Test",Nuclear Regulatory Commission,2020-04-08,,,NRC-2008-0252-0184,0,federalregister
2020-07374,Commission Information Collection Activities (FERC-725T); Comment Request; Extension,"Energy Department, Federal Energy Regulatory Commission",2020-04-08,,2020-06-08,FERC-2020-0417-0001,0,federalregister
2020-07346,Agency Information Collection Activities: Requests for Comments; Clearance of Renewed Approval of Information Collection: Experimental Permits for Reusable Suborbital Rockets,"Transportation Department, Federal Aviation Administration",2020-04-08,https://www.regulations.gov/commenton/FAA-2020-0264-0001,2020-06-08,FAA-2020-0264-0001,0,federalregister
2020-07338,Notice To Rescind a Notice of Intent To Prepare an Environmental Impact Statement,"Transportation Department, Federal Aviation Administration",2020-04-08,https://www.regulations.gov/commenton/FAA-2013-0259-2825,,FAA-2013-0259-2825,0,federalregister
2020-07386,Petition for Waiver of Compliance,"Transportation Department, Federal Railroad Administration",2020-04-08,https://www.regulations.gov/commenton/FRA-2020-0024-0003,,FRA-2020-0024-0003,1,federalregister
2020-07370,Hazardous Materials: Notice of Actions on Special Permits,"Transportation Department, Pipeline and Hazardous Materials Safety Administration",2020-04-08,https://www.regulations.gov/commenton/PHMSA-2013-0008-0363,2020-05-08,PHMSA-2013-0008-0363,1,federalregister
2020-07365,Endangered and Threatened Species; Receipt of Recovery Permit Applications,"Interior Department, Fish and Wildlife Service",2020-04-08,,2020-05-08,,0,federalregister
2020-07385,Agency Information Collection Activities; Submission to the Office of Management and Budget for Review and Approval; Incidental Take of Marine Mammals During Specified Activities,"Interior Department, Fish and Wildlife Service",2020-04-08,,2020-05-08,,0,federalregister
2020-07331,"Agency Information Collection Activities: Submission to OMB for Review and Approval; Public Comment Request; National Practitioner Data Bank Attestation of Reports by Hospitals, Medical Malpractice Payers, Health Plans, Health Centers, and Other Eligible Entities, OMB No. 0906-0028 Revision","Health and Human Services Department, Health Resources and Services Administration",2020-04-08,,2020-05-08,,0,federalregister
2020-07507,Privacy Act of 1974; System of Records,"Defense Department, Air Force Department",2020-04-09,,2020-05-11,USAF-2020-HQ-0003-0001,0,federalregister
2020-07400,"Denial of Motor Vehicle Defect Petition, DP13-001","Transportation Department, National Highway Traffic Safety Administration",2020-04-09,https://www.regulations.gov/commenton/NHTSA-2018-0020-0001,,NHTSA-2018-0020-0001,0,federalregister
2020-07475,"Agency Information Collection Activities; Proposed eCollection eComments Requested; Reinstatement, With Change, of Previously Approved Collection: National Inmate Survey in Jails (NIS-4J)","Justice Department, Justice Programs Office",2020-04-09,,2020-06-08,,0,federalregister
2020-07488,Notice for Public Comment on Administration for Native Americans' Program Policies and Procedures Relating to Social and Economic Development Strategies-Growing Organizations,"Health and Human Services Department, Children and Families Administration",2020-04-09,,2020-05-11,,0,federalregister
2020-07442,Request for Information-Pandemic and All-Hazards Preparedness and Advancing Innovation Act Section 209; Extension of Comment Period,Health and Human Services Department,2020-04-09,,2020-06-21,,0,federalregister
2020-07465,60-Day Notice of Proposed Information Collection: Application for Healthy Homes and Lead Hazard Control Grant Programs and Quality Assurance Plans-OMB Control No. 2539-0015,Housing and Urban Development Department,2020-04-09,,2020-06-08,HUD-2017-0055-0002,0,federalregister
2020-07478,60-Day Notice of Proposed Information Collection: Delegated Processing for Certain Capital Advance Projects,Housing and Urban Development Department,2020-04-09,,2020-06-08,HUD-2009-0139-0005,0,federalregister
2020-06258,2020-2021 Station-Specific Hunting and Sport Fishing Regulations,"Interior Department, Fish and Wildlife Service",2020-04-09,,2020-06-08,FWS-HQ-NWRS-2020-0013-0001,3177,federalregister
2020-07484,Draft Scopes of the Risk Evaluations To Be Conducted for Thirteen Chemical Substances Under the Toxic Substances Control Act; Notice of Availability,Environmental Protection Agency,2020-04-09,,2020-05-26,EPA-HQ-OPPT-2018-0427-0027,13,federalregister
2020-07159,Corporate Credit Unions; Extension of Comment Period,National Credit Union Administration,2020-04-09,,2020-07-27,NCUA_FRDOC_0001-0113,11,federalregister
2020-07456,Agency Information Collection Activities: Comment Request,National Science Foundation,2020-04-09,,2020-06-08,NSF_FRDOC_0001-2484,0,federalregister
2020-07457,"Information Collection: NRC Form 536, “Operator Licensing Examination Data”",Nuclear Regulatory Commission,2020-04-09,,2020-06-08,NRC-2019-0234-0001,8,federalregister
2020-07469,The Standard on Presence Sensing Device Initiation (PSDI); Extension of the Office of Management and Budget's (OMB) Approval of Collections of Information (Paperwork) Requirements,"Labor Department, Occupational Safety and Health Administration",2020-04-09,,2020-06-08,OSHA-2010-0009-0009,1,federalregister
2020-07473,Magnuson-Stevens Act Provisions; General Provisions for Domestic Fisheries; Application for Exempted Fishing Permits,"Commerce Department, National Oceanic and Atmospheric Administration",2020-04-09,,2020-04-24,,0,federalregister
2020-07427,Program Approval; Canadian National Railway,"Transportation Department, Federal Railroad Administration",2020-04-09,https://www.regulations.gov/commenton/FRA-2020-0014-0003,,FRA-2020-0014-0003,1,federalregister
2020-07511,Notice of Funding Opportunity for America's Marine Highway Projects,"Transportation Department, Maritime Administration",2020-04-09,https://www.regulations.gov/commenton/MARAD-2013-0011-0084,,MARAD-2013-0011-0084,0,federalregister
2020-07510,Agency Information Collection Activities; Oil and Gas Leasing: National Petroleum Reserve-Alaska,"Interior Department, Land Management Bureau",2020-04-09,,2020-06-08,,0,federalregister
2020-07468,Agency Information Collection Activities; Submission for OMB Review; Comment Request; Veterans' Employment and Training Service Competitive Grant Programs Reporting,Labor Department,2020-04-09,,2020-05-11,DOL_FRDOC_0001-1506,2,federalregister
2020-07466,Agency Information Collection Activities; Submission for OMB Review; Comment Request; Health Standards for Diesel Particulate Matter Exposure (Underground Coal Mines),Labor Department,2020-04-09,,2020-05-11,DOL_FRDOC_0001-1507,1,federalregister
2020-07467,Agency Information Collection Activities; Submission for OMB Review; Comment Request; Complaint Involving Employment Discrimination by a Federal Contractor or Subcontractor,Labor Department,2020-04-09,,2020-05-11,DOL_FRDOC_0001-1505,3,federalregister
2020-07470,Agency Information Collection Activities; Comment Request; Certification of Funeral Expenses,"Labor Department, Workers' Compensation Programs Office",2020-04-09,,2020-06-08,WCPO_FRDOC_0001-0265,0,federalregister
2020-07455,Proposed Agency Information Collection Activities; Comment Request,Federal Reserve System,2020-04-09,,2020-06-08,FRS-2020-0116-0001,0,federalregister
2020-07499,"Tapplock, Inc.; Analysis To Aid Public Comment",Federal Trade Commission,2020-04-09,,2020-05-11,FTC-2020-0032-0001,2,federalregister
2020-07458,New Postal Products,Postal Regulatory Commission,2020-04-09,,2020-04-13,,0,federalregister
2020-07418,Transfer of Very Low-Level Waste To Exempt Persons for Disposal; Extension of Comment Period,Nuclear Regulatory Commission,2020-04-09,,2020-07-20,NRC-2020-0065-0024,3,federalregister
2020-07402,"Proposed Priorities, Requirements, and Definitions-Rehabilitation Training: Vocational Rehabilitation Technical Assistance Center-Quality Management; and Vocational Rehabilitation Technical Assistance Center-Quality Employment",Education Department,2020-04-09,,2020-05-11,ED-2020-OSERS-0011-0001,16,federalregister
2020-06979,Online Publication; Extension of Comment Period,"Library of Congress, Copyright Office, Library of Congress",2020-04-09,,2020-06-15,COLC-2019-0003-0045,15,federalregister
2020-07423,"Information Collection Requests; Farm Programs: Disaster Assistance-General (0560-0170), Transfer of Records Between Counties (0560-0253) and Customer Data Worksheet Request for Business Partner Record (0560-0265)","Agriculture Department, Farm Service Agency",2020-04-09,,2020-06-08,FSA-2020-0003-0001,1,federalregister
