document_number,title,agency,publication_date,comment_url,comments_close_on,regs_document_id,comment_count,source
2017-03482,Information Collection Request Submitted to OMB for Review and Approval; Comment Request; Confidentiality Rules (Renewal),Environmental Protection Agency,2017-02-23,,2017-03-27,EPA-HQ-OEI-2013-0565-0011,0,federalregister
2017-03517,"Agency Information Collection Activities: Independent Evaluation of the Systematic Alien Verification for Entitlements (SAVE) Program, Form G-1503; New Collection","Homeland Security Department, U.S. Citizenship and Immigration Services",2017-02-23,,2017-04-24,USCIS-2016-0007-0001,2,federalregister
2017-03453,Agency Information Collection Activities: Submission for OMB Review; Comment Request,"Health and Human Services Department, Centers for Medicare & Medicaid Services",2017-02-23,,2017-03-27,CMS-2017-0167-0038,0,federalregister
2017-03485,"Agency Information Collection Activities; Proposed Collection; Comment Request; Data Collection Materials for the Evaluation of the Administration for Community Living's American Indian, Alaska Natives and Native Hawaiian Programs (OAA Title VI)","Health and Human Services Department, Community Living Administration",2017-02-23,,2017-04-24,,0,federalregister
2017-03516,"Agency Information Collection Activities: Application for Replacement Naturalization/Citizenship Document, Form N-565; Extension, Without Change, of a Currently Approved Collection.","Homeland Security Department, U.S. Citizenship and Immigration Services",2017-02-23,,2017-04-24,USCIS-2006-0052-0031,4,federalregister
2017-03550,Proposed Collection; Comment Request for Section 1045 Application to Partnerships,"Treasury Department, Internal Revenue Service",2017-02-23,,2017-04-24,,0,federalregister
2017-03470,Agency Information Collection Activity (Employment Questionnaire (VA Form 21-4140 and VA Form 21-4140-1)),Veterans Affairs Department,2017-02-23,,2017-04-24,VA-2017-VACO-0001-0040,0,federalregister
2017-03471,Agency Information Collection Activity: Request for Contact Information (VA Form Letter 21-30),Veterans Affairs Department,2017-02-23,,2017-04-24,VA-2017-VACO-0001-0041,0,federalregister
2017-03487,Agency Information Collection Activities; Submission for OMB Review; Comment Request; Report on Occupational Employment and Wages,Labor Department,2017-02-23,,2017-03-27,DOL_FRDOC_0001-1001,0,federalregister
2017-03527,"Clarification of Licensee Actions in Enforcement Guidance Memorandum EGM 15-002, Enforcement Discretion for Tornado-Generated Missile Protection Noncompliance, Revision 1",Nuclear Regulatory Commission,2017-02-23,,2017-03-27,NRC-2017-0052-0001,2,federalregister
2017-03525,In the Matter of Casey Pooler,Nuclear Regulatory Commission,2017-02-23,,,NRC-2017-0053-0001,0,federalregister
2017-03535,"Proposed Establishment of Temporary Restricted Areas R-2509E, R-2509W, and R-2509N; Twentynine Palms, CA","Transportation Department, Federal Aviation Administration",2017-02-23,,2017-04-10,FAA-2016-9536-0001,5,federalregister
2017-03537,"Proposed Establishment of Temporary Restricted Areas R-2920A and R-2920B; Santa Rosa Island, FL.","Transportation Department, Federal Aviation Administration",2017-02-23,,2017-03-27,FAA-2016-9594-0001,5,federalregister
2017-03539,"Proposed Establishment of Temporary Restricted Area R-5602; Fort Sill, OK","Transportation Department, Federal Aviation Administration",2017-02-23,,2017-04-10,FAA-2016-9591-0001,0,federalregister
2017-03497,Pacific Halibut Fisheries; Catch Sharing Plan,"Commerce Department, National Oceanic and Atmospheric Administration",2017-02-23,,2017-03-15,NOAA-NMFS-2016-0144-0001,1,federalregister
2017-03479,Agency Information Collection Activities: Comment Request,Consumer Financial Protection Bureau,2017-02-23,,2017-04-24,CFPB-2017-0003-0001,0,federalregister
2017-03483,Information Collection Request Submitted to OMB for Review and Approval; Comment Request; Environmental Impact Assessment of Nongovernmental Activities in Antarctica (Renewal),Environmental Protection Agency,2017-02-23,,2017-03-27,EPA-HQ-OECA-2007-0468-0020,2,federalregister
2017-03484,Information Collection Request Submitted to OMB for Review and Approval; Comment Request; State Review Framework (Renewal),Environmental Protection Agency,2017-02-23,,2017-03-27,EPA-HQ-OECA-2010-0291-0011,0,federalregister
2017-03462,Pesticide Experimental Use Permit; Receipt of Application; Comment Request,Environmental Protection Agency,2017-02-23,,2017-03-27,EPA-HQ-OPP-2016-0628-0001,5,federalregister
2017-03510,Information Collections Being Submitted for Review and Approval to the Office of Management and Budget,Federal Communications Commission,2017-02-23,,2017-03-27,FCC-2017-0057-0001,0,federalregister
2017-03663,Reporting and Recordkeeping Requirements Under OMB Review,Small Business Administration,2017-02-24,,2017-03-27,,0,federalregister
2017-03617,"Notice of Inventory Completion: Arkansas Archeological Survey, Fayetteville, AR","Interior Department, National Park Service",2017-02-24,,2017-03-27,,0,federalregister
2017-03600,Physical Inventories and Material Balances at Fuel Cycle Facilities,Nuclear Regulatory Commission,2017-02-24,,2017-04-25,NRC-2017-0057-0001,0,federalregister
2017-03640,Information Collection Request: Submission for OMB Review,Peace Corps,2017-02-24,,2017-04-25,PC-2017-0008-0001,0,federalregister
2017-03606,"Notice of Intent To Repatriate Cultural Items: Arkansas Archeological Survey, Fayetteville, AR","Interior Department, National Park Service",2017-02-24,,2017-03-27,,0,federalregister
2017-03607,"Notice of Inventory Completion: Thomas Burke Memorial Washington State Museum, University of Washington, Seattle, WA","Interior Department, National Park Service",2017-02-24,,2017-03-27,,0,federalregister
2017-03632,"Notice of Inventory Completion: Thomas Burke Memorial Washington State Museum, University of Washington, Seattle, WA","Interior Department, National Park Service",2017-02-24,,2017-03-27,,0,federalregister
2017-03615,"Notice of Inventory Completion: Arkansas Archeological Survey, Fayetteville, AR","Interior Department, National Park Service",2017-02-24,,2017-03-27,,0,federalregister
2017-03636,"Notice of Inventory Completion: Peabody Museum of Natural History, Yale University, New Haven, CT","Interior Department, National Park Service",2017-02-24,,2017-03-27,,0,federalregister
2017-03635,"Notice of Inventory Completion: Arkansas State Highway and Transportation Department, Little Rock, AR","Interior Department, National Park Service",2017-02-24,,2017-03-27,,0,federalregister
2017-03522,60-Day Notice of Proposed Information Collection: Multifamily Project Monthly Accounting Reports,Housing and Urban Development Department,2017-02-24,,2017-04-25,HUD-2007-0085-0006,0,federalregister
2017-03586,Proposed Information Collection; Federal Fish and Wildlife Permit Applications and Reports-Management Authority,"Interior Department, Fish and Wildlife Service",2017-02-24,,2017-04-25,,0,federalregister
2017-03583,"Proposed Information Collection; Marine Mammal Marking, Tagging, and Reporting Certificates, and Registration of Certain Dead Marine Mammal Hard Parts","Interior Department, Fish and Wildlife Service",2017-02-24,,2017-04-25,,0,federalregister
2017-03603,Renewal of Approved Information Collection; OMB Control No. 1004-0009,"Interior Department, Land Management Bureau",2017-02-24,,2017-03-27,,0,federalregister
2017-03556,Medicare and Medicaid Programs: Application From the Center for Improvement in Healthcare Quality for Continued Approval of Its Hospital Accreditation Program,"Health and Human Services Department, Centers for Medicare & Medicaid Services",2017-02-24,,2017-03-27,,0,federalregister
2017-03605,"Notice of Intent To Repatriate Cultural Items: Thomas Burke Memorial Washington State Museum, University of Washington, Seattle, WA","Interior Department, National Park Service",2017-02-24,,2017-03-27,,0,federalregister
2017-03620,"Notice of Inventory Completion: Dana Adobe Nipomo Amigos, Nipomo, CA","Interior Department, National Park Service",2017-02-24,,2017-03-27,,0,federalregister
2017-03659,Agency Information Collection Activities; Proposed eCollection eComments Requested; Extension of a Currently Approved Collection; ATF Adjunct Instructor Data Form-ATF Form 6140.3,"Justice Department, Alcohol, Tobacco, Firearms, and Explosives Bureau",2017-02-24,,2017-04-25,,0,federalregister
2017-03656,Agency Information Collection Activities; Proposed eCollection eComments Requested; Application for Registration of Firearms Acquired by Certain Government Entities ATF F 10 (5320.10),"Justice Department, Alcohol, Tobacco, Firearms, and Explosives Bureau",2017-02-24,,2017-03-27,,0,federalregister
2017-03652,Agency Information Collection Activities; Proposed eCollection eComments Requested; Application for Alternate Means of Identification of Firearm(s) (Marking Variance) (ATF Form 3311.4),"Justice Department, Alcohol, Tobacco, Firearms, and Explosives Bureau",2017-02-24,,2017-03-27,,0,federalregister
2017-03653,Agency Information Collection Activities; Proposed eCollection eComments Requested; Special Agent Medical Preplacement (ATF F 2300.10),"Justice Department, Alcohol, Tobacco, Firearms, and Explosives Bureau",2017-02-24,,2017-03-27,,0,federalregister
2017-03657,"Agency Information Collection Activities; Proposed eCollection eComments Requested; Records of Acquisition and Disposition, Collectors of Firearms","Justice Department, Alcohol, Tobacco, Firearms, and Explosives Bureau",2017-02-24,,2017-03-27,,0,federalregister
2017-03655,"Agency Information Collection Activities; Proposed eCollection eComments Requested; Extension Without Change of a Currently Approved Collection; National Firearms Act (NFA)-Special Occupational Taxes (SOT), (ATF Form 5630.5R, ATF Form 5630.5RC, and ATF Form 5630.7)","Justice Department, Alcohol, Tobacco, Firearms, and Explosives Bureau",2017-02-24,,2017-04-25,,0,federalregister
2017-03669,Agency Information Collection Activities; Submission for OMB Review; Comment Request; Access to Employee Exposure and Medical Records,Labor Department,2017-02-24,,2017-03-27,DOL_FRDOC_0001-1003,0,federalregister
2017-03665,Agency Information Collection Activities; Submission for OMB Review; Comment Request; Student Data,Labor Department,2017-02-24,,2017-03-27,DOL_FRDOC_0001-1005,1,federalregister
2017-03666,Agency Information Collection Activities; Submission for OMB Review; Comment Request; Occupational Safety and Health Administration Conflict of Interest and Disclosure,Labor Department,2017-02-24,,2017-03-27,DOL_FRDOC_0001-1004,0,federalregister
2017-03579,Air Plan Approval; TN: Non-interference Demonstration for Federal Low-Reid Vapor Pressure Requirement in Middle Tennessee,Environmental Protection Agency,2017-02-24,,2017-03-27,EPA-R04-OAR-2016-0615-0001,2,federalregister
2017-03570,Agency Information Collection Activities: Proposed Collection; Comment Request-Scanner Capability Assessment of SNAP-Authorized Small Retailers (SCANR) Study,"Agriculture Department, Food and Nutrition Service",2017-02-24,,2017-04-25,FNS-2017-0008-0001,0,federalregister
2017-03569,Agency Information Collection Activities: Proposed Collection; Comment Request-Evaluation of the Direct Certification With Medicaid for Free and Reduced-Price (DCM-F/RP) Meals Demonstrations,"Agriculture Department, Food and Nutrition Service",2017-02-24,,2017-04-25,FNS-2017-0009-0001,4,federalregister
2017-03594,Proposed Information Collection; Comment Request; 3D Nation Requirements and Benefits Elevation Data Study Questionnaire,"Commerce Department, National Oceanic and Atmospheric Administration",2017-02-24,,2017-04-25,,0,federalregister
2017-03597,Fishing Capacity Reduction Program for the Pacific Coast Groundfish Fishery,"Commerce Department, National Oceanic and Atmospheric Administration",2017-02-24,,2017-03-13,,0,federalregister
2017-03682,"The Benefits, Challenges, and Potential Roles for the Government in Fostering the Advancement of the Internet of Things","Commerce Department, National Telecommunications and Information Administration",2017-02-24,,2017-03-13,,0,federalregister
2017-03478,Promulgation of Air Quality Implementation Plans; State of Texas; Regional Haze and Interstate Visibility Transport Federal Implementation Plan,Environmental Protection Agency,2017-02-24,,2017-05-05,EPA-R06-OAR-2016-0611-0064,21,federalregister
2017-03577,"Proposed Further Delay of Effective Date for Partial Approval and Partial Disapproval of Attainment Plan for the Idaho Portion of the Logan, Utah/Idaho PM2.5 Nonattainment Area Published by the Environmental Protection Agency on January 4, 2017",Environmental Protection Agency,2017-02-24,,2017-03-03,EPA-R10-OAR-2015-0067-0022,2,federalregister
