document_number,title,agency,publication_date,comment_url,comments_close_on,regs_document_id,comment_count,source
2019-05080,Agency Information Collection Activities: How States Safeguard SNAP Participant Personally Identifiable Information,"Agriculture Department, Food and Nutrition Service",2019-03-19,,2019-05-20,FNS-2019-0004-0001,0,federalregister
2019-05148,"Modernization of the Labeling and Advertising Regulations for Wine, Distilled Spirits, and Malt Beverages; Comment Period Extension","Treasury Department, Alcohol and Tobacco Tax and Trade Bureau",2019-03-19,,2019-06-26,TTB-2018-0007-0107,0,federalregister
2019-04769,Approval and Promulgation of Air Quality Implementation Plans; Pennsylvania; Commercial Fuel Oil Sulfur Limits for Combustion Units in Philadelphia County,Environmental Protection Agency,2019-03-19,,2019-04-18,EPA-R03-OAR-2018-0722-0001,2,federalregister
2019-05040,Approval and Promulgation of Air Quality Implementation Plans; District of Columbia; Nonattainment New Source Review Requirements for 2008 8-Hour Ozone Standard,Environmental Protection Agency,2019-03-19,,2019-04-18,EPA-R03-OAR-2018-0754-0001,1,federalregister
2019-04457,Significant New Use Rules on Certain Chemical Substances,Environmental Protection Agency,2019-03-19,,2019-05-03,EPA-HQ-OPPT-2018-0697-0001,7,federalregister
2019-05072,"Notice of Availability of an Evaluation of the Fever Tick Status of the State of Baja California, Mexico","Agriculture Department, Animal and Plant Health Inspection Service",2019-03-19,,2019-05-20,APHIS-2018-0030-0001,0,federalregister
2019-05127,"Marine Mammals; Incidental Take During Specified Activities: Cook Inlet, Alaska","Interior Department, Fish and Wildlife Service",2019-03-19,,2019-04-03,FWS-R7-ES-2019-0012-0001,17,federalregister
2019-05099,Privacy Act of 1974; Computer Matching Program Between the Office of Personnel Management and Social Security Administration,Personnel Management Office,2019-03-19,,2019-04-18,OPM_FRDOC_0001-1452,0,federalregister
2019-05165,Recommendations for Facilities Realignments To Support Transition to NextGen as Part of Section 804 of the FAA Modernization and Reform Act of 2012-Parts 4 & 5; Request for Comments,"Transportation Department, Federal Aviation Administration",2019-03-19,,2019-05-03,FAA-2019-0153-0001,92,federalregister
2019-05121,"Nuro, Inc.; Receipt of Petition for Temporary Exemption for an Electric Vehicle With an Automated Driving System","Transportation Department, National Highway Traffic Safety Administration",2019-03-19,,2019-05-20,NHTSA-2019-0017-0001,22,federalregister
2019-05117,Agency Information Collection Activities; Comment Request; High School and Beyond 2020 (HS&B:20) Base-Year Full-Scale Study Recruitment and Field Test,Education Department,2019-03-19,,2019-05-20,ED-2019-ICCD-0027-0001,1,federalregister
2019-05093,Limitation on Claims Against Proposed Public Transportation Projects,"Transportation Department, Federal Transit Administration",2019-03-19,https://www.regulations.gov/commenton/FTA-2013-0016-0257,,FTA-2013-0016-0257,0,federalregister
2019-04771,Approval and Promulgation of Air Quality Implementation Plans; Maryland; Basic Inspection and Maintenance Program Certification State Implementation Plan for the Baltimore Nonattainment Area Under the 2008 Ozone National Ambient Air Quality Standard,Environmental Protection Agency,2019-03-19,,2019-04-18,EPA-R03-OAR-2018-0397-0001,3,federalregister
2019-05073,Notice of Availability of an Evaluation of the Foot-and-Mouth Disease Status of Singapore,"Agriculture Department, Animal and Plant Health Inspection Service",2019-03-19,,2019-05-20,APHIS-2018-0043-0001,0,federalregister
2019-05103,Food Additives Permitted in Feed and Drinking Water of Animals; Spent Bleaching Clay,"Health and Human Services Department, Food and Drug Administration",2019-03-19,,2019-04-18,FDA-2017-F-0969-0002,8,federalregister
2019-05131,Energy Conservation Program: Test Procedure for Automatic Commercial Ice Makers,Energy Department,2019-03-19,,2019-04-18,EERE-2017-BT-TP-0006-0001,6,federalregister
2019-05119,"General Motors, LLC-Receipt of Petition for Temporary Exemption From Various Requirements of the Safety Standards for an All-Electric Vehicle With an Automated Driving System","Transportation Department, National Highway Traffic Safety Administration",2019-03-19,,2019-05-20,NHTSA-2019-0016-0001,45,federalregister
2019-05068,Proposed Extension of Information Collection Request Submitted for Public Comment; Comment Request for Form 1045,"Treasury Department, Internal Revenue Service",2019-03-19,,2019-05-20,,0,federalregister
2019-05069,Proposed Extension of Information Collection Request Submitted for Public Comment; Comment Request for Definitions of Contributions for Aid of Construction Under Section 118(c),"Treasury Department, Internal Revenue Service",2019-03-19,,2019-05-20,,0,federalregister
2019-05070,"Proposed Extension of Information Collection Request Submitted for Public Comment; Comment Request for Form 8874, New Markets Credit","Treasury Department, Internal Revenue Service",2019-03-19,,2019-05-20,,0,federalregister
2019-04941,Recommendation 2019-01,Defense Nuclear Facilities Safety Board,2019-03-19,,2019-04-18,DNFSB-2019-0005-0001,0,federalregister
2019-04991,Aviation Consumer Protection Advisory Committee Matters; Subcommittee on In-Flight Sexual Misconduct,Transportation Department,2019-03-19,,,DOT-OST-2018-0190-0002,2,federalregister
2019-05114,Agency Information Collection Activities; Submission for OMB Review; Public Comment Request; One Protection and Advocacy Annual Program Performance Report,"Health and Human Services Department, Community Living Administration",2019-03-19,,2019-04-18,,0,federalregister
2019-05176,60-Day Notice of Proposed Information Collection: Indian Housing Block Grant (IHBG) Program Information Collection,Housing and Urban Development Department,2019-03-19,,2019-05-20,HUD-2009-0048-0005,0,federalregister
2019-05132,"2018 Research, Education, and Economics Farm Bill Implementation Listening Session","Agriculture Department, Agricultural Research Service, Economic Research Service, National Agricultural Statistics Service, National Institute of Food and Agriculture",2019-03-19,,,ARS-2019-0001-0001,0,federalregister
2019-05141,Agency Information Collection Activities: Proposed Collection; Comment Request,"Health and Human Services Department, Agency for Healthcare Research and Quality",2019-03-19,,2019-05-20,AHRQ-2022-0004-0720,0,federalregister
2019-05143,Supplemental Evidence and Data Request on Noninvasive Nonpharmacologic Treatment for Chronic Pain,"Health and Human Services Department, Agency for Healthcare Research and Quality",2019-03-19,,,AHRQ-2022-0004-0725,0,federalregister
2019-05129,Agency Information Collection Activities: Submission for OMB Review; Comment Request,"Health and Human Services Department, Centers for Medicare & Medicaid Services",2019-03-19,,2019-04-18,CMS-2018-0155-0003,0,federalregister
2019-05115,Agency Information Collection Activities; Submission for OMB Review; Public Comment Request; No Wrong Door (NWD) System Management Tool,"Health and Human Services Department, Community Living Administration",2019-03-19,,2019-04-18,,0,federalregister
2019-05166,Next Generation First Responder (NGFR),Homeland Security Department,2019-03-19,,2019-04-18,DHS-2019-0008-0001,0,federalregister
2019-05167,Science and Technology Collection of Qualitative Feedback,Homeland Security Department,2019-03-19,,2019-04-18,DHS-2019-0002-0001,0,federalregister
2019-05175,Privacy Act of 1974; System of Records for the Evaluation of the Supportive Services Demonstration,Housing and Urban Development Department,2019-03-19,,,HUD-2019-0011-0001,0,federalregister
2019-05122,New England Fishery Management Council; Public Meetings,"Commerce Department, National Oceanic and Atmospheric Administration",2019-03-19,,2019-05-17,,0,federalregister
2019-05102,Commission Agenda and Priorities; Notice of Hearing,Consumer Product Safety Commission,2019-03-19,,2019-04-17,CPSC-2019-0006-0001,0,federalregister
2019-05047,Commission Information Collection Activities (FERC-725k); Comment Request,"Energy Department, Federal Energy Regulatory Commission",2019-03-19,,2019-04-18,FERC-2019-0310-0001,0,federalregister
2019-05048,Commission Information Collection Activities (FERC-715); Comment Request; Extension,"Energy Department, Federal Energy Regulatory Commission",2019-03-19,,2019-04-18,FERC-2019-0298-0001,0,federalregister
2019-05095,Proposed Agency Information Collection Activities; Comment Request,Federal Reserve System,2019-03-19,,2019-05-20,FRS-2019-0079-0001,0,federalregister
2019-05082,Agency Information Collection Activities; Proposed Collection; Comment Request; Extension,Federal Trade Commission,2019-03-19,,2019-05-20,FTC-2019-0017-0001,2,federalregister
2019-05142,Supplemental Evidence and Data Request on Nonopioid Pharmacologic Treatments for Chronic Pain,"Health and Human Services Department, Agency for Healthcare Research and Quality",2019-03-19,,,AHRQ-2022-0004-0722,0,federalregister
2019-05150,Patient Safety Organizations: Voluntary Relinquishment From Quality Alliance Patient Safety Organization,"Health and Human Services Department, Agency for Healthcare Research and Quality",2019-03-19,,,AHRQ-2022-0004-0724,0,federalregister
2019-05140,Agency Information Collection Activities: Proposed Collection; Comment Request,"Health and Human Services Department, Agency for Healthcare Research and Quality",2019-03-19,,2019-05-20,AHRQ-2022-0004-0723,0,federalregister
2019-05261,Enhanced Security of Special Nuclear Material,Nuclear Regulatory Commission,2019-03-20,,2019-04-19,NRC-2014-0118-0043,8,federalregister
2019-04037,Reexamination of the Comparative Standards and Procedures for Licensing Noncommercial Educational Broadcast Stations and Low Power FM Stations,Federal Communications Commission,2019-03-20,,2019-05-20,FCC-2019-0074-0001,0,federalregister
2019-05191,Agency Information Collection Activities: Comment Request,Consumer Financial Protection Bureau,2019-03-20,,2019-05-20,CFPB-2019-0012-0001,0,federalregister
2019-05241,Agency Information Collection Activities; Comment Request; Integrated Postsecondary Education Data System (IPEDS) 2019-20 through 2021-22,Education Department,2019-03-20,,2019-05-20,ED-2019-ICCD-0028-0001,55,federalregister
2019-05279,Agency Information Collection Activities; Comment Request; Student Aid Internet Gateway (SAIG) Enrollment Document,Education Department,2019-03-20,,2019-05-20,ED-2019-ICCD-0029-0001,0,federalregister
2019-05281,Agency Information Collection Activities; Comment Request; Foreign Graduate Medical School Consumer Information Reporting Form,Education Department,2019-03-20,,2019-05-20,ED-2019-ICCD-0031-0001,0,federalregister
2019-05208,"Commission Information Collection Activities (FERC Form No. 60, FERC-61, and FERC-555A); Consolidated Comment Request; Extension","Energy Department, Federal Energy Regulatory Commission",2019-03-20,,2019-05-20,FERC-2019-0317-0001,0,federalregister
2019-05233,Information Collection Being Reviewed by the Federal Communications Commission Under Delegated Authority,Federal Communications Commission,2019-03-20,,2019-05-20,FCC-2019-0075-0001,0,federalregister
2019-05267,Agency Information Collection Activities: Proposed Collection; Comment Request,"Health and Human Services Department, Centers for Medicare & Medicaid Services",2019-03-20,,2019-05-20,CMS-2019-0052-0001,0,federalregister
2019-05188,Proposed Data Collection Submitted for Public Comment and Recommendations,"Health and Human Services Department, Centers for Disease Control and Prevention",2019-03-20,,2019-05-20,,0,federalregister
2019-05182,"Agency Information Collection Activities; Proposed eCollection eComments Requested; Extension Without Change, of a Previously Approved Collection",Justice Department,2019-03-20,,2019-04-19,,0,federalregister
2019-05180,New Postal Product,Postal Regulatory Commission,2019-03-20,,2019-03-25,,0,federalregister
2019-05296,Qualification of Drivers; Exemption Applications; Vision,"Transportation Department, Federal Motor Carrier Safety Administration",2019-03-20,https://www.regulations.gov/commenton/FMCSA-2010-0372-0015,2019-04-19,FMCSA-2016-0213-0008,0,federalregister
2019-05269,Qualification of Drivers; Exemption Applications; Vision,"Transportation Department, Federal Motor Carrier Safety Administration",2019-03-20,,2019-04-19,FMCSA-2019-0005-0001,0,federalregister
2019-05128,Assessment of Fees,"Treasury Department, Comptroller of the Currency",2019-03-20,,2019-04-19,OCC-2018-0039-0001,1,federalregister
2019-05234,Petition for Reconsideration of Action in Rulemaking Proceeding,Federal Communications Commission,2019-03-20,,,,0,federalregister
2019-05371,Rules Regarding Certain Hybrid Arrangements; Hearing Cancellation,"Treasury Department, Internal Revenue Service",2019-03-20,,,,0,federalregister
